RelativePath,Date,Time,Species,KakapoID,InteractionRMS,Interaction20R,KakapoID2,InteractionRMS2,Interaction20R2,Notes
CBS01, 12-Oct-2023, 18:10:30,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 12-Oct-2023, 18:11:18,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 12-Oct-2023, 18:11:52,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 12-Oct-2023, 18:13:46,Kakapo,Hakatere,None,None,,,,
CBS01, 12-Oct-2023, 18:14:16,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 12-Oct-2023, 18:18:02,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:00:55,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:56,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:56,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:56,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:57,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:57,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:57,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:58,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:58,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:59,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:59,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:00:59,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:00,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:00,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:00,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:01,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:01,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:02,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:02,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:02,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:03,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:03,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:03,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:04,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:04,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:04,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:05,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:05,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:06,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:06,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:06,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:07,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:07,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:07,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:09,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:09,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:09,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:11,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:11,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:11,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:12,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:12,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:14,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:14,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:14,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:15,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:15,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:16,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:16,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:17,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:17,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:17,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:18,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:18,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:18,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:19,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:19,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:20,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:20,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:20,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:21,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:21,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:21,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:22,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:22,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:23,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:23,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:23,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:24,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:24,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:24,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:25,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:25,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:25,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:26,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:26,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:01:26,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:27,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:27,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:28,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:28,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:28,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:29,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:29,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:29,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:30,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:30,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:30,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:31,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:31,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:31,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:32,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:32,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:33,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:33,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:33,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:34,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:34,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:34,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:35,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:35,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:36,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:36,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:01:36,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:07,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:02:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:09,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:09,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:11,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:11,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:12,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:12,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:12,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:14,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:14,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:15,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:15,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:15,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:16,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:16,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:17,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:17,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:17,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:18,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:18,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:19,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:19,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:19,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:20,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:20,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:21,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:21,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:21,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:22,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:22,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:22,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:23,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:23,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:24,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:24,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:24,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:25,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:25,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:26,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:26,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:27,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:27,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:27,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:28,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:28,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:29,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:29,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:29,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:30,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:30,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:30,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:31,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:31,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:32,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:32,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:32,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:33,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:33,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:33,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:34,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:34,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:35,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:35,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:35,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:36,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:36,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:36,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:37,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:37,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:38,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:38,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:38,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:39,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:02:39,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:02:39,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:02:40,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:40,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:41,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:41,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:41,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:42,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:42,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:43,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:43,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:43,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:44,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:44,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:45,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:45,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:45,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:46,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:46,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:47,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:47,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:47,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:48,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:48,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:48,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:49,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:49,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:50,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:50,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:50,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:51,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:51,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:51,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:02:52,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:52,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:53,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:53,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:53,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:02:54,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:54,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:54,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:55,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:55,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:56,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:56,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:56,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:02:57,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:57,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:58,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:58,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:58,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:59,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:59,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:02:59,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:00,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:00,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:01,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:02,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:02,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:02,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:03,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:03,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:04,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:04,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:04,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:05,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:05,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:05,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:06,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:06,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:07,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:07,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:03:07,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:08,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:09,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:09,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:10,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:11,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:11,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:03:11,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:12,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:12,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:13,Kakapo,Hakatere,None,None,,,,
CBS01, 15-Oct-2023, 21:03:14,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:03:14,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:03:15,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 15-Oct-2023, 21:03:15,Kakapo,Hakatere,Encounter,None,,,,
CBS02, 10-Oct-2023, 11:47:40,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 10-Oct-2023, 12:44:18,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 11-Oct-2023, 14:09:50,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 11-Oct-2023, 19:04:16,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 12-Oct-2023, 12:50:44,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 14-Oct-2023, 15:59:10,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS03\1, 10-Oct-2023, 13:52:40,Kakapo,Wehe-Po,Look,Encounter,,,,
CBS03\1, 11-Oct-2023, 14:07:44,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 11-Oct-2023, 14:17:16,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 11-Oct-2023, 14:18:06,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 11-Oct-2023, 15:06:08,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 11-Oct-2023, 15:07:04,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 12-Oct-2023, 10:58:58,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 12-Oct-2023, 12:51:38,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 12-Oct-2023, 16:04:44,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 12-Oct-2023, 18:39:00,Kakapo,Wehe-Po,Look,Encounter,,,,
CBS03\1, 12-Oct-2023, 18:39:32,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\1, 12-Oct-2023, 18:41:00,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\2, 13-Oct-2023, 10:17:42,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:18:38,Kakapo,Wehe-Po,Touch accidental,Encounter,,,,Bat
CBS03\2, 13-Oct-2023, 10:19:52,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:21:40,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:22:36,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:24:40,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:25:54,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:29:26,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:31:00,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:35:50,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\2, 13-Oct-2023, 10:47:02,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:50:42,Kakapo,Wehe-Po,None,None,,,,
CBS03\2, 13-Oct-2023, 10:55:38,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03\2, 13-Oct-2023, 11:21:30,Kakapo,Wehe-Po,None,None,,,,
